nexp, ncell, selFC, selSC, indegree, oudegree, katz, revkatz, clust, spiking, insel
14,79,1.5787,0.24412,0.17089,0.50586,0.13929,0.36611,0.0071751,0.0068316,0.094844
14,82,2.0215,0.37901,0.073127,0.035328,0.1183,0.12889,0.038314,0.0075033,0.085447
14,83,1.2225,0.082705,0.030904,0,0.10622,0.1,0,0.0050781,0.031761
14,86,1.4082,0.35628,0.018219,0.030144,0.10452,0.11382,0.015196,0.0041451,0.028763
14,87,1.6953,0.50878,0,0.023109,0.1,0.1075,0,0.0062203,0
14,88,0.54075,0.25757,0.12487,0.11105,0.12827,0.15946,0.0034219,0.0061789,0.071034
14,89,0.38849,0.34452,0.023121,0.06497,0.10466,0.1291,0,0.0040401,0.023762
14,91,1.688,0.59858,0.031974,0.026762,0.10697,0.10869,0,0.0061188,0.058533
14,92,1.1174,-0.043157,0,0.019439,0.1,0.10672,0,0.00772,0
14,95,0.47103,0.3903,0.18517,0.23517,0.14209,0.25192,0.0073207,0.0061362,0.21028
14,97,0.77339,0.37218,0,0.022764,0.1,0.10739,0,0.0030641,0
14,98,-0.20879,-0.12053,0.04014,0,0.11016,0.1,0,0.0044554,0.02655
14,99,0.90956,0.4471,0,0.034794,0.1,0.11129,0,0.0047919,0
14,100,1.2517,-0.025738,0.027486,0.025202,0.10539,0.11116,0,0.0050383,0.064878
14,101,0.11193,-0.36751,0.038352,0.02285,0.10927,0.10742,0,0.00662,0.03413
14,105,1.1797,0.023439,0.064389,0,0.11323,0.1,0.017935,0.0063778,0.094428
15,2,0.64144,-0.23619,0.033532,0,0.12045,0.1,0,0.0049641,-0.011636
15,4,0.2128,-0.18917,0.030575,0.028564,0.11843,0.11569,0,0.012009,0.026821
15,7,0.99121,-0.67367,0,0.027218,0.1,0.12072,0,0.013821,0
15,8,1.1787,-0.28445,0.16381,0.059767,0.20235,0.1476,0.00093702,0.016627,0.10371
15,9,0.71192,-0.73048,0.076214,0.095521,0.16021,0.15248,0,0.0091647,0.043314
15,10,0.44569,-0.52958,0.048326,0.0692,0.13972,0.1515,0,0.010882,0.043359
15,11,0.14274,-0.26705,0,0.020968,0.1,0.11152,0,0.0092562,0
15,14,0.43392,-0.19459,0,0.036972,0.1,0.12999,0,0.0038041,0
15,16,-0.74841,-0.073782,0.061329,0,0.14059,0.1,0,0.0089166,0.02862
15,18,-0.347,0.0023686,0.02844,0.057511,0.11929,0.1316,0,0.0062758,0.01681
15,20,-0.11916,-1.1635,0.042383,0.087112,0.12418,0.16088,0,0.012913,0.0292
15,21,0.33002,-0.34069,0.067677,0.032413,0.14995,0.13706,0.0044735,0.01131,0.05613
15,22,0.86207,-0.53683,0.055112,0,0.14004,0.1,0,0.013651,0.041298
15,23,1.6422,-0.18142,0.029235,0.024507,0.11715,0.11986,0,0.010107,0.022327
15,25,0.65419,-0.44859,0.023979,0,0.11462,0.1,0,0.015407,-0.0083207
15,26,0.65186,-0.51943,0.049839,0,0.12768,0.1,0,0.0077314,0.027037
15,27,0.47746,-0.43225,0.031845,0.049528,0.11628,0.13384,0,0.0068904,0.022089
15,28,0.59108,-0.21602,0.051956,0.072633,0.13266,0.15221,0,0.0066185,0.022423
15,29,0.61183,-0.69877,0,0.10234,0.1,0.19364,0,0.011521,0
15,30,0.62441,-0.76236,0.04338,0.049739,0.13563,0.14852,0.0056246,0.010645,0.017916
15,31,0.61575,-0.8622,0,0.046244,0.1,0.13458,0,0.014245,0
15,34,2.4877,2.4989,0.028524,0.042745,0.12062,0.13167,0,0.017626,0.021736
15,35,1.2021,-0.26158,0.056668,0.11097,0.13951,0.19553,0,0.01827,0.037351
15,36,1.8983,0.92129,0.094669,0.14112,0.15668,0.2081,0.001443,0.017971,0.045074
15,37,1.5446,-0.28449,0.038057,0.022897,0.12615,0.11399,0,0.0104,0.043261
15,38,0.68731,-0.75812,0.05426,0,0.13324,0.1,0,0.013766,0.019868
15,39,0.51532,-0.66339,0.02885,0.077817,0.11475,0.15092,0.0022663,0.010738,0.021362
15,40,1.1166,-0.12013,0.039719,0.029328,0.12759,0.11611,0,0.0076533,0.034787
15,41,3.1006,1.7999,0.058914,0,0.13316,0.1,0,0.011788,0.025273
15,42,0.84884,-0.13556,0.047251,0,0.13883,0.1,0,0.0066257,0.030414
15,43,0.90522,-0.023426,0,0.019384,0.1,0.11065,0,0.00815,0
15,44,1.5904,0.78522,0.056755,0.055481,0.13758,0.13856,0,0.0074883,0.08305
15,45,1.5082,-0.27769,0.095595,0.030182,0.18269,0.12512,0,0.0085712,0.12343
15,46,1.6214,0.2268,0.036469,0,0.12989,0.1,0,0.0070793,0.025963
15,47,1.2571,-0.26982,0.11981,0.03431,0.17582,0.12359,0,0.006952,0.053955
15,50,0.57772,-0.18828,0.024256,0,0.1124,0.1,0,0.0039209,0.020874
15,52,0.54999,0.15626,0.076632,0,0.16265,0.1,0,0.010632,0.066906
15,53,0.86057,-0.004379,0,0.075195,0.1,0.16411,0.0045033,0.0090834,0
15,54,0.62685,-0.4903,0.042272,0,0.12161,0.1,0,0.0073672,0.042525
15,56,0.82269,0.017965,0.017743,0.087232,0.11083,0.16049,0.0021355,0.0071057,0.014125
15,57,0.77695,-0.31817,0.044389,0.067253,0.12484,0.14746,0,0.0054044,0.045274
15,58,0.87723,-0.40215,0.035073,0.030575,0.11793,0.11944,0,0.007466,0.0010007
15,59,0.90128,-0.06279,0.055577,0.027406,0.13928,0.11861,0,0.010376,0.028488
15,60,0.63299,-0.31217,0,0.049925,0.1,0.13083,0,0.0049054,0
15,61,0.23011,-0.42806,0,0.030453,0.1,0.13482,0,0.014042,0
15,62,0.61805,-0.34209,0,0.019894,0.1,0.11093,0,0.0043375,0
15,65,0.72743,-0.023395,0.14421,0,0.18591,0.1,0.0012813,0.0071261,0.088987
15,67,0.64426,0.063672,0.027943,0.021968,0.11429,0.11207,0,0.0052159,0.017688
15,70,0.69364,-0.34727,0,0.071711,0.1,0.15141,0,0.0042606,0
15,71,0.5353,-0.3706,0.059243,0.025717,0.13029,0.12766,0,0.0033448,0.036692
15,73,0.28995,-0.25125,0,0.030202,0.1,0.11659,0,0.0046419,0
15,75,0.63812,-0.74755,0.083405,0.075343,0.158,0.14487,0.0013563,0.012587,0.10038
15,76,0.25298,-1.3267,0,0.019883,0.1,0.11611,0,0.013838,0
15,77,0.76369,-0.81601,0.022301,0.078908,0.11472,0.14805,0,0.011093,0.011703
15,84,0.74046,0.40079,0,0.05897,0.1,0.14047,0.013598,0.0065226,0
15,85,1.4001,-0.37492,0.020344,0,0.11528,0.1,0,0.014421,0.01426
15,86,1.0913,-0.24947,0,0.022888,0.1,0.11258,0,0.0068009,0
15,88,1.0145,-0.88059,0.11823,0,0.17677,0.1,0,0.012287,0.069657
15,89,0.82841,-0.31371,0,0.024947,0.1,0.11524,0,0.0098846,0
15,91,0.35115,-0.37974,0.019894,0,0.11017,0.1,0,0.0038721,0.012295
15,94,0.44342,-0.51348,0.028938,0.15436,0.12007,0.21959,0.0011249,0.012035,0.018069
15,95,0.54049,-0.94891,0.097939,0.052045,0.16138,0.12859,0,0.01151,0.074521
15,96,0.52477,-0.90508,0.044598,0.10843,0.12911,0.17311,0.00088872,0.0117,0.055401
15,98,0.79608,-0.70411,0.034038,0.17605,0.11939,0.20475,0.00061015,0.012712,0.030938
15,99,0.3948,-0.24528,0.044279,0.05874,0.12829,0.14345,0,0.00622,0.029563
15,100,1.1228,-0.46976,0.086447,0.023654,0.16286,0.11919,0,0.012367,0.012468
15,101,0.62096,-0.087409,0.022894,0,0.1133,0.1,0,0.0029641,0.0063726
15,104,0.50445,-0.31383,0.021968,0,0.11284,0.1,0,0.0034502,0.014153
15,106,0.75032,-0.24567,0.026098,0.021296,0.11666,0.11679,0,0.003604,0.020277
15,107,0.41301,-0.45411,0.10314,0.13605,0.16062,0.19279,0.00080352,0.011199,0.048111
15,108,-0.53149,-0.57921,0,0.024975,0.1,0.11765,0,0.0093615,0
15,109,-0.028287,-0.38597,0.070765,0.020435,0.14628,0.1128,0,0.0078849,0.041569
15,110,0.37629,-0.35933,0.031164,0.12183,0.12223,0.20965,0.0032796,0.010249,0.037461
15,111,0.27835,-0.23937,0.021359,0.022894,0.11363,0.11258,0,0.0093839,0.016595
15,117,0.96579,-0.37368,0.13794,0.072238,0.19964,0.14944,0.00093702,0.013417,0.15048
15,118,0.98151,-0.53673,0.11895,0,0.16882,0.1,0.0022663,0.01159,0.10002
15,121,0.8016,-0.78498,0.05644,0.037616,0.1342,0.13051,0,0.0097748,0.028506
15,122,0.57045,-0.97125,0,0.022578,0.1,0.11408,0,0.009352,0
15,123,0.76202,-0.23227,0.06223,0.059475,0.14138,0.15393,0,0.010863,0.051845
15,124,0.028533,-0.35307,0,0.080591,0.1,0.14802,0,0.0078729,0
15,125,0.63621,-0.12567,0.0241,0,0.12461,0.1,0,0.0031961,0.023276
15,126,0.90893,-0.79304,0.022308,0.070395,0.1114,0.15827,0,0.013116,0.013649
15,127,0.61089,-0.33705,0.025943,0.020777,0.11583,0.1149,0,0.011164,0.020652
15,128,0.52205,-0.53648,0.050934,0.024618,0.13262,0.11353,0,0.010442,0.026937
15,129,0.46652,-0.70422,0,0.040993,0.1,0.12905,0,0.010042,0
15,130,0.37947,-0.73207,0.052277,0.02113,0.13438,0.1177,0,0.0088619,0.023547
15,131,0.49573,-0.5684,0.061702,0.054446,0.14535,0.13362,0.0013563,0.013144,0.066306
15,132,0.70092,-0.65464,0.073934,0.020344,0.14691,0.11118,0,0.014173,0.068967
15,133,0.36447,-0.51909,0.021615,0.037779,0.11105,0.13007,0,0.0061702,0.010084
16,3,0.29069,0.8652,0.03009,0,0.10355,0.1,0,0.011938,0.015935
16,4,0.64047,1.2872,0,0.054215,0.1,0.11602,0,0.01118,0
16,5,0.99674,1.4469,0.035144,0,0.10403,0.1,0,0.0083366,0.076246
16,6,0.52195,1.3633,0,0.028741,0.1,0.10716,0,0.0078197,0
16,7,2.3893,0.94653,0.039337,0.072537,0.10518,0.11679,0,0.010185,0.11567
16,8,3.492,2.8499,0.38884,0.24818,0.15338,0.18856,0.0042467,0.0078657,0.93865
16,9,1.9836,1.1881,0.07031,0.14619,0.11038,0.13784,0.0044169,0.010903,0.15559
16,11,3.1376,1.514,0.049772,0.14561,0.10785,0.13516,0,0.0085899,0.10166
16,13,2.3824,0.69721,0.077517,0,0.10993,0.1,0,0.011777,0.15617
16,16,0.46855,0.77437,0.023399,0,0.1029,0.1,0,0.010315,0.073418
16,17,2.346,0.95619,0.031141,0,0.10418,0.1,0,0.010671,0.085484
16,18,3.518,2.4153,0.021751,0.17885,0.10261,0.15275,0.0022365,0.0053152,0.072542
16,19,3.2045,0.72221,0.032851,0.14024,0.10579,0.13479,0,0.0069484,0.11472
16,20,2.8284,1.4293,0.025729,0,0.10295,0.1,0,0.0070217,0.032716
16,21,2.902,1.029,0,0.033054,0.1,0.11443,0,0.0064527,0
16,22,2.7241,1.1826,0.090208,0.056335,0.11082,0.11434,0.0017225,0.0086352,0.15218
16,23,1.6295,0.93374,0.070031,0,0.10848,0.1,0,0.0075613,0.17718
16,24,1.6306,0.58798,0.034038,0,0.10421,0.1,0,0.011078,0.1068
16,25,1.2889,1.1221,0.055792,0,0.10683,0.1,0,0.011171,0.098997
16,26,2.2048,0.67169,0,0.035376,0.1,0.10819,0,0.0059037,0
16,27,2.43,1.6223,0.069219,0.03406,0.1083,0.12939,0,0.0053691,0.13878
16,29,0.4943,0.49853,0,0.03108,0.1,0.10756,0,0.0018895,0
16,31,0.78551,0.46416,0,0.027217,0.1,0.10766,0,0.0015305,0
16,32,1.2439,0.76017,0.054537,0.084074,0.1064,0.1215,0,0.0031557,0.078649
16,36,-0.1223,0.079774,0.069602,0.037147,0.10863,0.1086,0,0.0026282,0.16429
16,37,2.4856,-0.18646,0.052021,0.028816,0.10685,0.10667,0,0.0062464,0.077656
16,38,0.95134,0.38566,0.064562,0.022185,0.10771,0.10513,0,0.0030272,0.12042
16,48,0.52957,1.0558,0.025111,0.03009,0.10288,0.10696,0,0.0090945,0.060408
16,50,2.5005,0.95342,0.10804,0.78427,0.11393,0.37249,0.0036426,0.0066601,0.19553
16,51,2.0963,1.5109,0.029233,0.098989,0.10438,0.12546,0,0.0070633,0.096402
16,52,2.3379,1.3401,0,0.048056,0.1,0.11322,0,0.0080842,0
16,53,3.0609,1.1431,0.090875,0,0.1117,0.1,0,0.0043857,0.23777
16,54,2.1923,1.8706,0.052552,0.032738,0.10603,0.10758,0,0.0059465,0.03557
16,55,1.1369,0.95213,0.071923,0.023012,0.10952,0.10533,0,0.0062586,0.14366
16,56,1.956,1.2296,0.14944,0.055851,0.12177,0.11332,0.0012677,0.0050494,0.48306
16,57,1.4521,1.1581,0.038887,0,0.10512,0.1,0,0.0086173,0.11435
16,59,2.9405,2.0286,0.1149,0.5257,0.11461,0.26138,0.0039261,0.010443,0.25979
16,60,2.2828,1.9342,0.12419,0.039786,0.11579,0.11067,0.007379,0.006686,0.331
16,62,1.562,0.68716,0.04025,0.067859,0.10505,0.11837,0,0.0038565,0.078266
16,63,0.65608,1.5291,0.067764,0,0.108,0.1,0,0.010849,0.14611
16,67,0.47744,0.036001,0.071518,0.04526,0.10854,0.11935,0,0.0031495,0.092416
16,72,1.0283,0.86312,0.021043,0,0.10268,0.1,0,0.0027595,0.057323
16,73,1.8973,1.4724,0,0.030578,0.1,0.10708,0,0.003745,0
16,76,1.9445,-0.13639,0.076862,0.073987,0.1093,0.11884,0,0.0049021,0.19705
16,79,1.8175,1.1271,0.25112,0,0.13319,0.1,0.01013,0.0055259,0.58446
16,80,1.0911,1.0938,0.026455,0,0.10304,0.1,0,0.0068293,0.028295
16,81,1.736,0.72849,0.117,0.048702,0.11441,0.11127,0,0.0060804,0.26684
16,84,1.3609,0.32739,0,0.026204,0.1,0.10703,0,0.0049248,0
16,85,1.5309,1.1041,0.035388,0,0.10463,0.1,0,0.0096627,0.025308
16,89,0.025578,1.6265,0,0.072094,0.1,0.11786,0,0.0059635,0
16,91,0.86282,1.2085,0.02711,0,0.10326,0.1,0,0.010133,0.0090508
16,94,1.0696,0.98671,0,0.026455,0.1,0.10612,0,0.0047932,0
16,95,2.2813,1.0812,0,0.04407,0.1,0.1102,0,0.0089091,0
16,96,2.5288,0.85277,0.049049,0,0.10645,0.1,0,0.0063407,0.14423
16,97,3.2977,2.699,0.23212,0.13353,0.13059,0.13765,0.0039029,0.0079792,0.54336
16,98,2.7451,1.6316,0.13237,0.11843,0.11692,0.13058,0.0015194,0.0085077,0.31778
16,99,0.83149,0.53144,0.12976,0.086118,0.11815,0.12071,0.00505,0.0051934,0.20061
16,100,1.8336,1.7117,0,0.046469,0.1,0.11404,0,0.0079377,0
16,101,2.4962,1.2987,0.064568,0,0.10865,0.1,0,0.0073235,0.15394
16,103,2.1104,1.4145,0,0.033767,0.1,0.10855,0,0.0060642,0
16,106,2.2909,1.7383,0.026024,0,0.10322,0.1,0,0.0058478,0.081654
16,109,2.4056,1.7172,0,0.025111,0.1,0.10622,0,0.0043232,0
16,111,2.6588,1.6127,0.026457,0,0.10321,0.1,0,0.0038792,0.084782
16,112,1.6655,0.74368,0.20864,0,0.12455,0.1,0,0.009459,0.42036
16,113,2.0299,1.4427,0.067152,0.21618,0.11027,0.17822,0.0022754,0.0074592,0.19953
16,115,3.3351,1.0074,0.03629,0.12814,0.10459,0.13671,0,0.0054637,0.073666
16,116,2.5043,1.3692,0.15444,0,0.12052,0.1,0.0037275,0.0064243,0.48198
16,118,1.3004,0.77691,0.02086,0.032722,0.10239,0.10866,0,0.0030213,0.01336
16,120,1.921,1.2629,0,0.041681,0.1,0.10965,0,0.0061668,0
16,121,1.1257,0.61654,0.24402,0.10518,0.13144,0.12632,0.0067381,0.0055966,0.64786
16,123,3.1516,1.7539,0.25651,0.064472,0.13351,0.11591,0.0010752,0.0044359,0.51072
16,124,2.1225,1.5826,0,0.060558,0.1,0.11864,0,0.0036306,0
16,125,1.5103,1.5479,0.026307,0,0.10315,0.1,0,0.012165,0.055147
16,127,2.1731,1.0341,0.058388,0,0.10695,0.1,0,0.0023503,0.10416
16,128,1.3159,0.23971,0.11033,0,0.11393,0.1,0,0.0025142,0.1931
16,129,1.792,1.3834,0,0.031751,0.1,0.10735,0,0.003994,0
16,130,0.33385,-0.4475,0.031917,0.02711,0.10479,0.10627,0,0.0021609,0.10525
16,131,1.0677,0.94746,0.20178,0.16972,0.1274,0.1688,0.015473,0.0043038,0.39049
16,132,0.71517,0.81025,0.10892,0.17175,0.11396,0.18451,0.0046248,0.0051099,0.18079
16,133,1.3359,0.50714,0.087956,0.10839,0.11359,0.15394,0.028467,0.0040116,0.22532
16,134,1.0513,0.7053,0.033738,0,0.10423,0.1,0,0.0030636,0.065603
16,135,1.1778,0.5838,0.06134,0,0.10801,0.1,0,0.0023051,0.04278
16,136,1.5919,0.58419,0.072444,0.036468,0.10909,0.11592,0,0.0024679,0.10469
16,137,0.86379,1.0679,0,0.023812,0.1,0.10593,0,0.005044,0
16,138,2.2657,1.2441,0.032469,0,0.10392,0.1,0,0.003565,0.07758
16,139,0.34186,0.34471,0.033493,0,0.10394,0.1,0,0.0069011,0.11783
16,140,1.2715,1.0806,0,0.025729,0.1,0.10596,0,0.0048847,0
16,141,1.5415,1.1133,0.031751,0,0.10364,0.1,0,0.0054888,0.056899
16,142,2.9182,1.5491,0.11108,0.043398,0.11456,0.11269,0.032847,0.0075679,0.29631
16,143,2.9166,1.8101,0.10521,0.040868,0.11235,0.10946,0,0.0031154,0.24406
16,144,2.824,1.6273,0.2098,0.098835,0.12997,0.13711,0.01221,0.003068,0.40041
16,145,2.0426,0.38634,0.27226,0.51118,0.13727,0.26881,0.0053342,0.0038961,0.49917
16,147,2.0254,1.0472,0.043695,0.2141,0.1077,0.18391,0.0097327,0.0041954,0.15259
16,148,2.5798,1.6637,0.033355,0.14465,0.10383,0.13951,0,0.0068306,0.021363
16,150,1.6146,1.6571,0,0.032238,0.1,0.10746,0,0.0042112,0
16,152,2.0851,0.77428,0.030578,0,0.10351,0.1,0,0.0017709,0.058016
16,154,2.5889,0.62128,0,0.030217,0.1,0.10774,0,0.0060894,0
16,156,1.8515,0.93008,0.1285,0.031234,0.11577,0.11945,0.0034456,0.0039273,0.32841
16,157,1.4542,1.1319,0.038539,0,0.10608,0.1,0,0.0036593,0.078717
16,158,2.1696,1.6842,0,0.30541,0.1,0.17848,0.0013824,0.0057267,0
16,159,1.0157,1.2617,0.049265,0,0.10598,0.1,0,0.0044943,0.078139
16,160,1.2686,1.2164,0.126,0,0.11647,0.1,0,0.003129,0.18513
16,161,2.2772,1.3401,0.086873,0,0.11252,0.1,0.022791,0.0036791,0.15486
16,163,2.6101,1.7372,0.022786,0,0.10275,0.1,0,0.0029899,0.048385
16,165,1.3768,0.75555,0,0.056698,0.1,0.11496,0,0.003072,0
16,168,1.5337,1.0777,0.020227,0.025949,0.10232,0.10601,0,0.0032224,0.029419
16,171,2.1235,0.91456,0.028091,0.022786,0.10495,0.10527,0,0.0049992,0.098093
16,172,1.0225,0.71567,0,0.021704,0.1,0.10502,0,0.0014894,0
16,175,1.4928,0.53872,0.11388,0.12057,0.11464,0.13116,0,0.0062122,0.25638
16,177,1.4545,0.62827,0,0.020227,0.1,0.10496,0,0.0042885,0
17,2,0.36413,-0.96113,0,0.04306,0.1,0.1119,0,0.0065715,0
17,3,0.49414,-0.82629,0.094816,0,0.11178,0.1,0,0.010653,0.022895
17,4,0.56662,-0.15465,0.039042,0,0.10482,0.1,0,0.021057,0.0012641
17,5,-0.13516,-0.2804,0.1602,0,0.12502,0.1,0.011105,0.014536,-0.017915
17,7,0.16148,-0.15912,0.098504,0.060731,0.11538,0.11945,0,0.018455,0.0031634
17,8,0.54841,-1.0403,0.093518,0.033991,0.11156,0.1074,0,0.012223,0.039732
17,9,0.31382,-0.66087,0.037815,0.051408,0.10472,0.11118,0,0.011776,-0.0058846
17,10,0.034918,-0.62521,0.41369,0.032404,0.15821,0.10705,0.0051818,0.01259,0.014199
17,12,-0.16956,-0.22198,0.032404,0,0.10608,0.1,0,0.0090365,0.0011315
17,17,0.45501,-0.2624,0.08795,0,0.11043,0.1,0,0.010688,0.02482
17,21,-0.57481,0.064029,0.046078,0.11321,0.10664,0.15311,0,0.004399,-0.018591
17,22,0.21197,-0.47284,0.075172,0.090318,0.10918,0.12219,0,0.0073464,0.0017731
17,23,-0.17717,-0.53571,0.04306,0.11437,0.10511,0.12705,0,0.0082872,0.015679
17,24,0.38049,-0.25198,0.078362,0.71156,0.11129,0.30459,0.0060214,0.013562,-0.031617
17,25,-0.19519,-0.014049,0.13284,0.08061,0.11674,0.1285,0.006822,0.0092713,0.01354
17,26,0.19392,-0.7707,0.16839,0,0.12305,0.1,0,0.0079676,-0.0024618
17,30,0.54406,-0.50218,0.068421,0.14661,0.1097,0.13256,0,0.010968,0.0092743
17,32,-0.19178,0.19577,0.080093,0.054194,0.11118,0.11386,0.006389,0.012111,0.029254
17,34,0.12412,-0.49252,0.0278,0,0.1033,0.1,0,0.0059832,0.0089872
17,36,0.25065,-0.98309,0,0.030106,0.1,0.10655,0,0.0097206,0
17,37,0.22676,-0.028039,0.16216,0.12106,0.1217,0.13823,0.0076936,0.015372,0.017381
17,39,0.68624,-0.64879,0.039093,0.045211,0.10464,0.11365,0,0.01089,-0.0061075
17,40,0.28887,-0.37888,0.044112,0.06391,0.10554,0.11498,0,0.0079582,0.0027257
17,42,0.70686,-0.040302,0.044424,0.031019,0.10579,0.11036,0,0.014362,0.015317
17,44,0.74383,-0.25232,0,0.030875,0.1,0.10672,0,0.013222,0
17,47,0.37951,-0.76394,0.030856,0,0.10366,0.1,0,0.0042636,0.01053
17,48,0.20009,-0.16994,0,0.038709,0.1,0.11164,0,0.0075699,0
17,49,0.55858,-0.27786,0,0.030017,0.1,0.10866,0,0.016008,0
17,53,0.9103,-0.83418,0,0.032122,0.1,0.10699,0,0.009716,0
17,54,0.65391,-0.30804,0.030875,0,0.10366,0.1,0,0.011237,0.022966
17,55,0.21827,-0.55649,0,0.028112,0.1,0.10612,0,0.0068202,0
17,56,0.4618,-0.80755,0.026558,0,0.10341,0.1,0,0.0072739,0.0033478
17,58,0.75598,-0.8825,0.066289,0,0.10844,0.1,0,0.0076085,0.01147
17,67,0.12367,-0.24802,0.031125,0,0.10385,0.1,0,0.0043751,0.013924
17,70,0.73325,-0.46575,0.031354,0.039819,0.10372,0.10866,0,0.010938,0.0072618
17,71,0.23161,-0.45378,0,0.031354,0.1,0.10741,0,0.0052319,0
17,72,0.56874,-0.82236,0.027952,0,0.10331,0.1,0,0.0066336,0.01103
17,74,0.21199,0.47475,0.043413,0,0.10565,0.1,0,0.030395,0.023619
17,75,0.3448,-0.21866,0.08193,0.15881,0.10996,0.13879,0.0012409,0.0062712,0.043139
17,77,0.065904,-0.24995,0.24692,0.076717,0.13559,0.11882,0.0066301,0.0051693,-0.017135
17,79,0.29833,-0.30794,0,0.035609,0.1,0.10819,0,0.0046012,0
17,81,0.3976,-0.30994,0.13908,0,0.11894,0.1,0.0061243,0.0054767,0.0081205
17,84,0.17623,-0.40154,0.41123,0.093078,0.15971,0.12128,0.0073588,0.0080032,-0.012315
17,89,0.29062,-0.48995,0.033991,0,0.1045,0.1,0,0.01105,0.018641
17,90,0.29831,-0.14142,0.060234,0,0.10714,0.1,0,0.0076418,0.035376
17,92,0.6124,0.17521,0.036122,0.028143,0.10477,0.10612,0,0.012148,0.013744
17,95,0.29892,-0.28633,0.030874,0,0.10445,0.1,0,0.005189,-0.012457
17,97,0.2564,-0.43026,0.039571,0.036296,0.10469,0.1079,0,0.0053509,0.016923
17,98,0.59545,-0.62441,0.067184,0,0.10951,0.1,0,0.0096323,0.0089676
17,99,-0.12595,-0.5728,0.039819,0,0.1049,0.1,0,0.0040463,0.029197
17,100,0.34125,-0.74583,0,0.030856,0.1,0.10671,0,0.0074281,0
17,101,-0.20131,0.18774,0.027783,0.040751,0.10419,0.11139,0,0.013161,0.0093483
17,102,-0.15561,-0.11733,0.032755,0.56265,0.10524,0.28856,0.0047484,0.013546,-0.0063902
17,103,0.50573,0.065874,0.027462,0.041848,0.10362,0.11284,0,0.015909,-0.0052667
17,104,0.12605,-0.33435,0.066038,0.026558,0.10824,0.10578,0,0.008482,0.022201
17,105,0.24172,0.00042267,0.12808,0.048942,0.11803,0.11291,0.0077869,0.010834,0.0025452
17,106,0.24788,-0.39156,0.032153,0,0.10401,0.1,0,0.0044981,-0.0056965
17,108,0.27076,-0.65511,0.028618,0,0.10358,0.1,0,0.0048029,0.0082668
17,109,0.11354,-0.19544,0.14039,0.039241,0.12221,0.10854,0.0046389,0.0074816,-0.0022757
17,110,0.0044247,-0.41584,0,0.033917,0.1,0.11457,0,0.0045342,0
17,112,0.32273,-0.4827,0,0.030188,0.1,0.10802,0,0.004434,0
17,114,0.1408,-0.58621,0.042246,0.072869,0.10575,0.11647,0,0.0091892,-0.0031546
17,115,0.33626,0.35264,0.058888,0.03191,0.10827,0.10694,0,0.0071243,-0.0067614
17,118,0.45353,-0.40981,0.063246,0,0.10863,0.1,0,0.0049394,-0.0070356
17,119,0.3299,-0.59472,0,0.19516,0.1,0.14665,0,0.012194,0
17,121,0.42766,-0.73871,0,0.039571,0.1,0.10929,0,0.0065991,0
17,124,0.54331,-0.51816,0.036296,0,0.10451,0.1,0,0.0091612,0.0093066
17,125,0.18174,-0.31525,0.031016,0,0.10404,0.1,0,0.013495,0.016875
17,126,-0.40347,-0.13368,0.17266,0.75908,0.12152,0.35572,0.0057238,0.0058127,-0.026059
17,128,0.33648,-0.096695,0.20541,0.15362,0.12722,0.14099,0.0028408,0.014614,0.033759
17,129,0.33163,-0.39549,0,0.052475,0.1,0.11226,0,0.011326,0
17,130,0.55483,-0.45035,0.051408,0,0.10638,0.1,0,0.012488,0.016133
17,131,0.81788,0.26187,0.059492,0,0.10758,0.1,0,0.014766,0.028044
17,136,-0.026269,-0.26142,0.18275,0.10812,0.12657,0.14129,0.012847,0.01032,0.0094721
17,137,0.061792,-0.24439,0.032987,0.044112,0.10593,0.11103,0,0.014519,-0.0020447
17,138,-0.11482,0.086445,0.13418,0.37221,0.11847,0.20525,0.0085191,0.008021,-0.036486
17,139,0.32328,-0.46831,0,0.0278,0.1,0.10605,0,0.0074293,0
17,140,-0.074672,-0.10713,0.093445,0.21497,0.11469,0.15415,0.0035421,0.011182,0.0066109
17,141,-0.19509,-0.072134,0.25389,0.29456,0.13489,0.18735,0.0051669,0.0075602,-0.01502
17,142,0.12305,0.3655,0.033917,0.25107,0.10402,0.19727,0.0021756,0.015256,0.00015007
17,143,-0.31061,-0.24448,0.075748,0,0.11203,0.1,0,0.0080207,0.015751
17,144,-0.27034,-0.089534,0.18034,0.038067,0.12409,0.117,0.0023624,0.0055086,0.012955
17,146,0.23923,-0.43556,0.066652,0.19349,0.1084,0.15345,0,0.0067612,0.001444
17,147,-0.15623,-0.38728,0,0.039093,0.1,0.10967,0,0.014515,0
17,148,0.36781,-0.12097,0.033059,0,0.10409,0.1,0,0.0054989,0.014789
17,149,0.34519,0.0063519,0.19046,0.080448,0.12607,0.12768,0.010235,0.0069634,0.0070204
17,151,0.21925,-0.41451,0,0.037911,0.1,0.10825,0,0.006656,0
17,152,0.032378,-0.77294,0.034072,0.039042,0.1042,0.10849,0,0.0082766,0.0041925
17,153,0.39461,-0.44036,0,0.027952,0.1,0.10608,0,0.006286,0
17,156,-0.061985,0.19135,0.36312,0.35898,0.15152,0.19154,0.0065597,0.0048572,0.019064
17,159,0.50064,-0.13674,0.25618,0,0.13464,0.1,0.016227,0.0064155,-0.00060464
