0.22218,0.57837,46,8
0.51065,0.70834,46,8
1.554,1.8024,46,8
0.3549,0.71241,46,8
0.41071,0.81817,46,8
0.30552,0.47929,46,8
0.31592,0.57902,46,8
0.19196,0.33284,46,8
0.62129,0.76603,46,8
0.37213,0.66498,46,8
0.42986,0.5601,46,8
0.8959,1.9159,46,8
1.4334,2.1241,46,8
2.2158,3.0988,46,8
1.2002,1.4903,46,8
0.30273,0.65051,46,8
0.86097,1.9151,46,8
2.2404,2.7227,46,8
0.41582,0.73328,46,8
0.42383,0.88387,46,8
0.54231,1.2287,46,8
0.28552,0.15007,46,8
1.8929,2.5486,46,8
1.2632,2.7543,46,8
1.371,2.3373,46,8
0.73415,1.1708,46,8
0.63299,1.0828,46,8
0.31584,0.58498,46,8
0.073164,0.18549,46,8
0.32657,0.54165,46,8
0.4422,0.59434,46,8
0.99302,1.7901,46,8
1.7556,2.7268,46,8
0.87091,0.50123,46,8
0.75571,0.66855,46,8
0.49888,0.61761,46,8
0.63017,0.65856,46,8
1.3837,1.9619,46,8
0.70549,0.7632,46,8
0.75325,1.3261,46,8
1.3386,2.2764,46,8
1.0774,1.8407,46,8
0.71694,0.57047,46,8
0.098064,0.24446,46,8
0.91691,1.3588,46,8
0.12538,0.072121,46,8
0.11734,0.24777,46,8
1.1728,1.8272,46,8
0.70224,1.1816,46,8
1.5057,2.5168,46,8
0.77708,0.88592,46,8
0.53375,0.88152,46,8
0.32588,0.66456,46,8
0.10548,0.3232,46,9
0.25184,0.22091,46,9
-0.025918,0.01643,46,9
0.08739,0.036989,46,9
