file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,synfire,synHelp,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180801103057-slide-vis,vis,slide,1,original,0.63936,0.65019,0.93827,1.1393,0.48342,0.69,-0.04242,-0.054612,0.46914,0.30146,0.31979,0.84212,0.0010394,1.0147,-0.013086,0.078712,0.083132,-0.21272,0.2137,0.075597,-0.01858,NaN,0.00047621,0.024856,0.16673,-1.4381,-1.6595,0.53012,0.3253,0.084337,36,32,29,13,0.90102,0.63005,5.1375e-05,0.022757,0.028554,0.015991,0.011508,0.010929,0.023131,0.76103,0.14844,0.41446,0.76103
180801103057-slide-vis,vis,slide,2,original,0.77569,0.68739,0.90123,1.2882,0.56587,0.89,0.088019,0.079383,0.58025,0.61935,0.52616,0.68297,-0.00014011,0.98017,0.045259,-0.35321,0.02846,-0.0060648,-0.01286,-0.00069218,-0.075109,0.9,0.00012827,0.079422,0.14967,-1.9532,-1.9792,0.27586,0.63218,0.057471,36,31,29,13,0.61908,0.65537,0.00026774,0.040028,0.1169,0.01094,0.010556,0.013685,4.5278e-05,0.18028,0.23427,0.20156,0.859
180801103057-slide-vis,vis,slide,3,original,0.79327,0.70589,0.88889,1.5012,0.87232,0.955,0.16586,0.15463,0.55556,0.85096,0.79206,0.39593,7.8338e-05,0.81511,0.028356,-0.49788,0.12316,-0.14702,0.091125,0.056544,0.035791,0.58333,0.00079517,0.095424,0.16439,-1.9959,-1.991,0.18182,0.73864,0.056818,41,33,34,17,0.2838,0.42266,0.0059019,0.08537,0.4148,0.0032124,0.030561,0.025104,2.522e-05,0.024619,0.41856,0.21315,0.90353
180801103057-slide-vis,vis,slide,4,original,0.75534,0.77332,0.90123,1.7494,1.1544,0.975,0.17108,0.19139,0.58025,0.91769,0.84186,0.29142,-7.263e-05,0.78379,0.064717,-0.49523,-0.11378,0.045979,-0.11006,-0.154,0.15594,0.47674,-0.0006337,0.091267,0.17012,-1.9985,-2.0022,0.125,0.79545,0.056818,41,32,37,19,0.41108,0.60708,0.049859,0.12058,0.46095,0.00085892,0.015909,0.015154,1.2845e-05,0.0093505,0.26576,0.23124,0.92273
180801103057-slide-vis,vis,slide,5,original,0.75347,0.83807,0.95062,1.7556,1.0983,0.95,0.22335,0.26438,0.64198,1.0726,0.96337,0.24058,-9.9411e-05,0.77813,0.036312,-0.51688,0.29303,-0.18978,0.20909,0.037343,0.25866,0.48718,0.0024418,0.10024,0.16401,-1.9647,-1.9647,0.079545,0.84091,0.056818,40,30,38,18,0.83334,0.62057,0.58671,0.14617,0.50174,0.00018073,0.081783,0.02256,7.906e-06,0.0045596,0.24052,0.21645,0.92512
180801103104-slide-vis,vis,slide,1,original,0.39741,0.44053,0.87654,0.8277,0.35277,0.66,-0.016045,-0.042872,0.48148,0.30257,0.32426,0.78467,-0.00029818,1.0159,-0.047602,0.22629,-0.02632,0.020064,-0.02489,-0.02456,-0.018232,NaN,8.7668e-05,0.0090254,0.13782,-1.7204,-1.4442,0.43529,0.41176,0.058824,30,29,26,13,0.81181,0.69333,2.6571e-13,0.022852,0.024355,0.015888,0.012711,0.014222,0.031217,0.75429,0.19446,0.55804,0.73061
180801103104-slide-vis,vis,slide,2,original,0.66389,0.59853,0.90123,1.1121,0.43567,0.8,0.067203,0.025937,0.53086,0.52826,0.48175,0.75262,3.6397e-05,1.0218,-0.091198,-0.33398,-0.020718,-0.0026824,0.036778,0.044103,-0.096499,1,6.0984e-05,0.079185,0.17121,-1.9201,-1.9263,0.26744,0.65116,0.05814,34,30,26,15,0.52165,0.59612,3.0669e-08,0.036786,0.10584,0.011683,0.0043438,0.0066641,4.445e-05,0.2646,0.46429,0.24077,0.86542
180801103104-slide-vis,vis,slide,3,original,0.83411,0.78355,0.93827,1.4647,0.68669,0.96,0.17867,0.17083,0.66667,0.74629,0.60769,0.49972,-0.00020562,0.78558,-0.17714,-0.49465,-0.094093,0.20511,-0.30448,-0.16935,-0.061758,0.60345,-0.0024256,0.12231,0.1865,-2.0022,-1.9994,0.14773,0.77273,0.056818,41,32,35,14,0.41448,0.59829,0.0078271,0.081332,0.39433,0.0033889,0.036121,0.039157,2.6803e-05,0.02772,0.48451,0.054111,0.91058
180801103104-slide-vis,vis,slide,4,original,0.78255,0.80863,0.96296,1.6221,0.8899,0.96,0.2191,0.23232,0.71605,0.83317,0.63009,0.30649,0.00091654,0.71545,0.0035786,-0.44203,0.059576,0.043827,-0.0040022,0.146,0.040623,0.54839,-0.00052251,0.11926,0.19848,-1.9994,-1.9994,0.17045,0.75,0.056818,41,31,38,14,0.39118,0.63676,0.019573,0.12399,0.48799,0.00066955,0.047482,0.044203,1.7754e-05,0.013052,0.42137,0.059474,0.88977
180801103104-slide-vis,vis,slide,5,original,0.77148,0.88032,0.97531,1.7237,1.0129,0.95,0.26797,0.30483,0.71605,0.92067,0.69529,0.11586,-0.00031263,0.72641,0.026266,-0.31978,0.0095742,0.026628,-0.09741,-0.003476,0.25912,0.5,-0.0013342,0.11033,0.18835,-1.9774,-1.9478,0.090909,0.82955,0.056818,41,30,39,16,0.18725,0.57646,0.0047012,0.14688,0.53457,0.00012589,0.055867,0.039465,1.4983e-05,0.0095522,0.27316,0.2523,0.91859
