file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180801103404-slide-vis,vis,slide,3,original,0.72582,0.65565,0.92593,1.3018,0.7073,0.915,0.14421,0.13875,0.53086,0.72827,0.62281,0.35117,0.00033178,0.79306,0.025044,-0.64629,-0.092033,-0.014857,-0.082504,-0.063249,0.1072,0.54237,-0.00064812,-2.0022,-1.9785,0.14773,0.77273,0.056818,40,32,36,13,0.55108,0.58202,0.048744,0.088657,0.39062,0.0030515,0.041044,0.050297,5.0464e-05,0.050756,0.26091,0.33328,0.85964
180801103404-slide-vis,vis,slide,4,original,0.76717,0.761,0.95062,1.4529,0.76617,0.96,0.18184,0.19733,0.59259,0.76385,0.62467,0.17419,0.00016016,0.72648,-0.10966,-0.60995,0.028297,-0.032139,0.0053583,-0.022852,0.27539,0.45263,2.3838e-05,-1.9939,-1.9939,0.11364,0.80682,0.056818,41,32,39,17,0.376,0.54625,0.025942,0.12342,0.4959,0.00078903,0.026544,0.022726,6.5953e-05,0.050391,0.18587,0.37033,0.89769
180801103404-slide-vis,vis,slide,5,original,0.72366,0.76691,0.93827,1.5462,0.84695,0.95,0.21122,0.23306,0.60494,0.79945,0.65553,0.13969,3.4853e-05,0.72131,-0.13211,-0.51045,0.054662,0.18541,0.030018,0.049619,0.35322,0.47899,0.00015037,-1.9774,-1.9774,0.090909,0.82955,0.056818,42,31,39,14,0.093568,0.61213,0.00064584,0.14612,0.50212,0.00019498,0.050666,0.035346,6.5978e-05,0.045282,0.24036,0.27903,0.89914
180801103412-slide-vis,vis,slide,1,original,0.53287,0.54744,0.90123,1.1096,0.61197,0.765,0.030993,0.025933,0.54321,0.40905,0.35332,0.83567,0.0019312,1.0137,-0.045434,0.086794,-0.0057434,-0.24108,0.17337,-0.0046501,-0.018385,NaN,0.00047038,-1.44,-1.7314,0.53571,0.30952,0.071429,34,31,28,14,0.82254,0.61618,1.7037e-10,0.022981,0.026488,0.015858,0.014115,0.014571,0.029085,0.75458,0.24243,0.49365,0.79267
180801103412-slide-vis,vis,slide,2,original,0.94826,0.84822,0.95062,1.5261,0.6613,0.935,0.20452,0.21443,0.71605,0.75048,0.49723,0.6862,0.00019163,0.97455,-0.11777,-0.62984,-0.0070121,-0.022019,0.017543,-0.0098699,-0.073268,0.8,3.9887e-05,-1.9141,-1.9913,0.27586,0.64368,0.057471,36,32,29,14,0.66907,0.58206,0.0036456,0.040485,0.14682,0.010799,0.016222,0.012486,4.2031e-05,0.15687,0.36532,0.21095,0.86441
180801103412-slide-vis,vis,slide,3,original,0.84892,0.79815,0.95062,1.6673,1.0075,0.92,0.22363,0.2123,0.61728,0.86993,0.77162,0.37817,-0.00051367,0.7792,-0.2074,-0.63181,-0.071082,0.052359,-0.091226,-0.055592,0.081852,0.58929,-0.00073609,-1.991,-1.9994,0.19318,0.72727,0.056818,39,32,34,13,0.68568,0.5829,0.16802,0.087468,0.41058,0.0032681,0.075662,0.038328,2.1261e-05,0.020855,0.54355,0.17027,0.88447
180801103412-slide-vis,vis,slide,4,original,0.89506,0.85967,0.93827,1.6988,0.91336,0.955,0.3009,0.29759,0.65432,0.98669,0.76319,0.21346,2.5889e-05,0.71608,-0.080218,-0.56074,-0.20286,0.081965,-0.14323,-0.08994,0.19328,0.52809,-0.0016711,-1.9985,-1.987,0.125,0.79545,0.056818,40,32,36,16,0.62232,0.50425,0.20247,0.12721,0.48221,0.00075036,0.022992,0.021102,1.0589e-05,0.0069407,0.58317,0.11161,0.92083
180801103412-slide-vis,vis,slide,5,original,0.79492,0.87693,0.93827,1.8163,1.0436,0.94,0.25615,0.28418,0.7037,0.90793,0.74119,0.17318,-0.00011277,0.71922,-0.096842,-0.47758,-0.066078,0.047529,-0.159,-0.13858,0.22703,0.5,-0.00049106,-1.9939,-1.9774,0.11364,0.80682,0.056818,41,31,37,14,0.28276,0.67764,0.010519,0.14589,0.53637,0.00017771,0.0089169,0.010517,3.8202e-06,0.0014708,0.5243,0.071024,0.90804
180801103420-slide-vis,vis,slide,1,original,0.44324,0.49037,0.92593,0.97459,0.49774,0.7,-0.0039575,0.0048888,0.51852,0.36177,0.3513,0.78481,-0.00013386,1.0108,-0.055999,0.016918,-0.027722,0.049528,-0.057025,-0.032912,-0.0073198,NaN,-0.00012311,-1.4898,-1.6604,0.50588,0.30588,0.082353,35,31,29,17,0.8097,0.60455,3.4486e-10,0.02295,0.026844,0.015943,0.013908,0.00996,0.025792,0.74217,0.08279,0.57462,0.66287
180801103420-slide-vis,vis,slide,2,original,0.63247,0.60765,0.91358,1.2807,0.74321,0.865,0.050419,0.042018,0.49383,0.41968,0.42274,0.59153,0.00011552,1.0186,-0.057534,-0.55452,-0.073119,-0.23439,0.12344,-0.045025,-0.028528,0.75,0.00027766,-1.9021,-1.9857,0.28409,0.63636,0.056818,33,30,27,19,0.38386,0.53254,1.4777e-08,0.038548,0.12501,0.011281,0.022851,0.013521,4.8647e-05,0.22658,0.24024,0.38695,0.7907
