file,type,competition,stage,rewire,fullBrainSel,meanSel,shareSelCells,sel90perc,sel90m50,bestPredict,fullBrainSel_SC,meanSel_SC,shareSelCells_SC,sel90perc_SC,sel90m50_SC,rPosSel,rDirWei,mDistWei,rSelClu,rCluSpk,rSelNet,rSelRnt,rSelGth,rSelIns,selAssort,shESelGrow,selEGrowth,gammaIn,gammaOu,deg0,deg12,deg5p,nPCAto80,nRichTo80F,nRichTo80C,nClusters,clusterPreference,clusterCompactness,clustPrefPval,eff,modul,clust,flow,revFlow,cycl,recip,rSelSpk,rSelfcSelfs,rSelfcSelsc
180801104212-slide-looming,looming,slide,1,original,0.39378,0.43404,0.8642,0.83135,0.39835,0.71,0.037691,0.045037,0.62963,0.40628,0.31933,0.79381,-0.00064925,1.0133,0.15607,-0.0074691,-0.0045859,0.10053,-0.082073,-0.00097285,-0.0066755,NaN,-0.00019809,-1.5261,-1.7678,0.51807,0.3494,0.084337,33,30,27,14,0.85899,0.64256,4.0492e-07,0.022997,0.027261,0.015795,0.011895,0.010812,0.029963,0.74398,0.18498,0.32406,0.71297
180801104212-slide-looming,looming,slide,2,original,1.1359,0.94838,1,1.5486,0.53966,0.845,0.33547,0.34739,0.75309,0.91289,0.51421,0.72804,0.00035596,1.0138,-0.013276,-0.41795,-0.034388,-0.017916,0.029197,0.0060119,-0.053032,1,8.1304e-05,-1.9283,-1.9225,0.32184,0.51724,0.057471,37,31,29,13,0.98283,0.66129,0.84084,0.036891,0.1023,0.011835,0.009562,0.010158,4.3451e-05,0.24346,0.30891,0.047442,0.89757
180801104212-slide-looming,looming,slide,3,original,1.3953,1.2084,1,2.0372,0.87049,0.895,0.5711,0.58114,0.83951,1.2857,0.70656,0.52878,-0.00040289,0.80734,-0.053243,-0.47917,-0.16889,-0.021809,-0.093175,-0.074686,0.11048,0.66667,-0.00074481,-1.991,-1.9762,0.19318,0.72727,0.056818,40,32,33,18,0.72989,0.63164,0.24931,0.083398,0.38506,0.0035681,0.030739,0.021172,2.5412e-05,0.028072,0.48818,0.014084,0.91373
180801104212-slide-looming,looming,slide,4,original,1.2122,1.2832,1,1.9566,0.74636,0.94,0.5535,0.61777,0.95062,1.142,0.52119,0.19894,4.2649e-05,0.69944,-0.35533,-0.54461,-0.0029571,0.19148,-0.10493,-0.014961,0.1933,0.51042,-0.00070014,-1.9939,-1.9985,0.11364,0.80682,0.056818,40,30,37,15,1.5107,0.52328,0.084087,0.1313,0.48772,0.00048638,0.027716,0.039794,1.6813e-05,0.012242,0.23552,0.077294,0.88647
180801104212-slide-looming,looming,slide,5,original,1.0282,1.203,0.98765,1.9193,0.71334,0.935,0.48176,0.55735,0.87654,1.0921,0.50514,0.065972,1.2576e-05,0.68824,-0.27417,-0.56153,-0.20456,0.025875,-0.038788,-0.082565,0.25549,0.5,-0.00038462,-1.9985,-1.9985,0.125,0.79545,0.056818,40,29,37,11,1.2187,0.69934,0.39756,0.1483,0.51691,9.9574e-05,0.02502,0.039449,2.0697e-05,0.014254,0.29622,0.22218,0.87697
180801104220-slide-looming,looming,slide,1,original,0.46968,0.50559,0.91358,0.90961,0.36637,0.735,0.032051,0.039435,0.55556,0.3542,0.24883,0.77954,-0.0019843,1.0082,0.030545,0.19667,-0.074743,-0.0034184,-0.059474,-0.077565,-0.013631,NaN,-0.00014893,-1.6938,-1.3906,0.44048,0.40476,0.071429,30,29,26,19,0.752,0.58106,3.0675e-15,0.023093,0.027083,0.015794,0.012391,0.010472,0.027962,0.74162,0.10475,0.42298,0.72707
180801104220-slide-looming,looming,slide,2,original,0.85234,0.74867,0.98765,1.2078,0.40054,0.85,0.23308,0.27156,0.71605,0.77738,0.4553,0.56922,4.1225e-05,1.011,0.0011556,-0.28479,-0.41971,-0.23808,0.031015,-0.43374,-0.033904,0.75,3.2238e-05,-1.939,-1.9151,0.30233,0.59302,0.05814,34,31,29,19,0.7649,0.60207,0.012934,0.037638,0.096848,0.011842,0.003167,0.0064979,4.9174e-05,0.30355,0.082205,0.22146,0.85345
180801104220-slide-looming,looming,slide,3,original,1.0709,0.97679,0.98765,1.7398,0.74708,0.92,0.36748,0.38876,0.79012,1.1549,0.78524,0.36166,-0.00011861,0.80927,-0.25186,-0.57433,-0.030013,0.06399,-0.14,-0.1171,0.12495,0.61111,-0.00095957,-1.9657,-1.9657,0.21839,0.70115,0.057471,41,32,36,24,0.94876,0.50347,0.85381,0.090311,0.37077,0.0034378,0.033439,0.016041,5.5756e-05,0.061092,0.29312,0.12872,0.91695
180801104220-slide-looming,looming,slide,4,original,1.029,1.0043,0.95062,1.7877,0.78617,0.92,0.43077,0.44825,0.85185,1.0715,0.59405,0.18762,0.00015314,0.70576,-0.33873,-0.70284,-0.17416,0.054561,-0.037419,-0.073858,0.20677,0.55208,-0.00022783,-1.9647,-1.987,0.079545,0.84091,0.056818,40,31,37,13,1.4005,0.60217,0.14924,0.13478,0.47978,0.00056106,0.017447,0.030013,5.4835e-05,0.040331,0.36055,0.32841,0.92112
180801104220-slide-looming,looming,slide,5,original,0.91935,1.0286,0.96296,1.8754,0.90026,0.875,0.39101,0.44011,0.87654,1.0024,0.55825,0.17831,0.00018654,0.68777,-0.25022,-0.55099,-0.056297,0.043757,-0.15951,-0.13338,0.18991,0.48092,-0.0011852,-1.7891,-1.8953,0.022727,0.89773,0.056818,40,30,37,13,1.8014,0.62809,0.0056396,0.15631,0.52336,7.5842e-05,0.020049,0.059907,3.6435e-05,0.022702,0.35212,0.33256,0.91508
180801104228-slide-looming,looming,slide,1,original,0.42185,0.4439,0.8642,0.8619,0.3956,0.695,-0.0015596,-0.016839,0.50617,0.38894,0.3877,0.79712,0.00019374,1.0108,-0.0028171,-0.10704,0.090478,0.015569,0.048721,0.088979,-0.011681,NaN,0.00011639,-1.7416,-1.6518,0.41667,0.46429,0.059524,33,31,26,22,0.82708,0.50042,9.1234e-08,0.022868,0.02697,0.015926,0.011846,0.01081,0.028049,0.75547,0.24361,0.42129,0.72673
180801104228-slide-looming,looming,slide,2,original,1.0081,0.84848,0.93827,1.5625,0.69823,0.84,0.25825,0.25036,0.67901,0.84757,0.60512,0.74528,-4.4098e-05,0.99185,0.078516,-0.43122,-0.11288,-0.0038515,-0.067905,-0.073945,-0.055939,0.88889,-9.6124e-05,-1.9263,-1.9753,0.31395,0.5814,0.05814,36,31,28,13,1.0394,0.75899,0.66588,0.038039,0.11885,0.011614,0.0031131,0.0047191,4.5777e-05,0.22474,0.42902,0.21301,0.89334
180801104228-slide-looming,looming,slide,3,original,1.0877,1.0634,0.97531,1.9183,0.90316,0.91,0.39691,0.42598,0.80247,1.0784,0.64689,0.45451,-9.276e-06,0.75922,-0.18323,-0.67278,0.21597,-0.19957,0.15608,0.049326,0.13141,0.6129,0.0011015,-2.0015,-1.9772,0.15909,0.76136,0.056818,40,31,34,14,1.8483,0.53744,0.00034598,0.089689,0.37671,0.003299,0.024149,0.01366,2.4572e-05,0.026714,0.47119,0.0081092,0.92856
180801104228-slide-looming,looming,slide,4,original,1.0061,1.1143,0.98765,1.8698,0.77586,0.945,0.42808,0.48293,0.82716,1.071,0.54738,0.29019,-7.27e-05,0.66173,-0.40284,-0.627,0.010101,-0.01731,-0.1321,-0.05934,0.19201,0.54128,-0.0012658,-1.9985,-2.0022,0.125,0.79545,0.056818,41,31,36,16,1.465,0.58608,0.095593,0.13707,0.47169,0.00048316,0.032558,0.027416,1.4605e-05,0.010812,0.52849,-0.09173,0.90115
180801104228-slide-looming,looming,slide,5,original,0.96932,1.1282,0.97531,1.7462,0.6207,0.94,0.43375,0.50544,0.87654,1.0222,0.47156,0.14587,0.00040158,0.65817,-0.42897,-0.52313,0.31182,0.062864,0.17784,0.26978,0.18451,0.56589,0.002594,-1.9985,-1.9939,0.125,0.79545,0.056818,41,29,37,17,1.6518,0.44455,0.043939,0.15114,0.50285,9.8691e-05,0.039176,0.071391,1.4166e-05,0.0095039,0.37063,0.12427,0.8808
180801104236-slide-looming,looming,slide,1,original,0.41146,0.455,0.90123,0.88441,0.44695,0.68,-0.014727,-0.018035,0.49383,0.35255,0.35688,0.7735,-0.00099423,1.0184,0.094637,-0.023844,-0.14757,-0.10756,-0.025492,-0.15052,-0.0029071,NaN,-5.5429e-05,-1.6348,-1.5334,0.5,0.34524,0.059524,31,29,26,17,0.79036,0.64944,1.2054e-11,0.023052,0.027492,0.015814,0.0088792,0.013268,0.027413,0.74943,0.086829,0.41969,0.68035
180801104236-slide-looming,looming,slide,2,original,0.98283,0.84461,0.95062,1.3721,0.47287,0.835,0.21924,0.2359,0.74074,0.70578,0.43631,0.65102,0.0001617,0.99912,0.053984,-0.12617,0.23287,0.029018,0.15375,0.22997,-0.036628,0.85714,0.00055923,-1.9658,-1.9455,0.26744,0.62791,0.05814,36,30,30,16,1.1655,0.66556,0.10104,0.038022,0.11472,0.011557,0.018099,0.022883,4.4407e-05,0.22671,0.20614,0.3056,0.81403
180801104236-slide-looming,looming,slide,3,original,1.1893,1.1328,0.98765,1.9462,0.89729,0.92,0.47561,0.51136,0.81481,1.2185,0.70449,0.45338,-0.00015509,0.76641,-0.27312,-0.6527,-0.17688,-0.13138,-0.053944,-0.15178,0.13135,0.63077,-0.00038879,-2.0022,-1.991,0.14773,0.77273,0.056818,40,31,34,14,1.5818,0.59338,0.021652,0.094036,0.41158,0.0029246,0.039385,0.019922,2.9758e-05,0.028699,0.41908,0.089582,0.89974
180801104236-slide-looming,looming,slide,4,original,1.1277,1.1807,1,1.9255,0.77246,0.935,0.51309,0.57153,0.92593,1.0965,0.56664,0.16617,4.7001e-05,0.69959,-0.13352,-0.47925,-0.25888,0.17372,-0.2367,-0.22934,0.19418,0.51852,-0.0016015,-1.9647,-1.9478,0.079545,0.84091,0.056818,40,30,37,16,2.0766,0.51624,0.00058362,0.13805,0.498,0.00041375,0.026256,0.02758,4.5127e-05,0.032092,0.25315,0.14144,0.91572
180801104236-slide-looming,looming,slide,5,original,1.0762,1.1697,1,1.9545,0.83692,0.95,0.49412,0.55278,0.91358,1.0644,0.49185,0.23163,-6.0969e-05,0.68943,-0.26987,-0.45533,0.029875,-0.0092129,0.095436,0.15265,0.19475,0.5303,0.00079333,-1.987,-1.9647,0.10227,0.81818,0.056818,42,31,36,15,1.3118,0.55756,0.30071,0.15493,0.5183,7.0425e-05,0.037235,0.027216,4.1859e-05,0.027257,0.43601,0.12489,0.90286
180801104244-slide-looming,looming,slide,1,original,0.37946,0.42275,0.87654,0.75992,0.32745,0.705,0.022875,0.02674,0.55556,0.3471,0.30801,0.75815,0.0007165,1.0161,0.11799,-0.098054,0.18525,0.11379,0.074011,0.19152,-0.01308,NaN,0.00016126,-1.6417,-1.7118,0.5,0.33333,0.059524,35,31,30,16,0.83099,0.60549,1.3538e-08,0.022867,0.025881,0.015912,0.012302,0.010625,0.030871,0.75239,0.15276,0.26851,0.72591
180801104244-slide-looming,looming,slide,2,original,1.0825,0.90525,0.97531,1.3905,0.40035,0.8,0.31746,0.33889,0.80247,0.83116,0.4727,0.63196,0.00027841,1.012,0.26198,-0.2744,0.023614,-0.044147,0.057973,0.077622,-0.0058401,0.77778,9.9639e-05,-1.904,-1.9118,0.31395,0.56977,0.05814,37,31,31,19,0.80478,0.5664,0.090671,0.039501,0.12434,0.011359,0.010259,0.015375,4.1304e-05,0.18046,0.21724,0.21989,0.84775
180801104244-slide-looming,looming,slide,3,original,1.1431,1.018,0.98765,1.789,0.78818,0.915,0.40933,0.42895,0.83951,1.0937,0.74192,0.37255,-0.00014123,0.83948,-0.17079,-0.43353,-0.013129,-0.10078,0.010655,-0.071134,0.09144,0.63265,0.00012823,-1.9994,-1.9582,0.17045,0.75,0.056818,41,32,35,12,1.3742,0.66075,0.092486,0.085789,0.37135,0.0039104,0.048186,0.028212,3.5611e-05,0.039739,0.4162,0.10403,0.89646
180801104244-slide-looming,looming,slide,4,original,0.9984,1.0445,0.98765,1.6662,0.69331,0.865,0.40269,0.45419,0.88889,0.99771,0.55655,0.16146,0.00016681,0.7615,-0.25986,-0.64663,-0.121,0.067277,-0.14167,-0.064383,0.1717,0.53535,-0.0011336,-2.0022,-2.0012,0.14773,0.77273,0.056818,42,31,39,17,0.88239,0.57221,0.67613,0.12974,0.45136,0.0008083,0.027091,0.038186,2.0639e-05,0.015882,0.30501,0.20842,0.88596
180801104244-slide-looming,looming,slide,5,original,0.90954,1.028,1,1.6734,0.71286,0.93,0.38366,0.44136,0.90123,1.0394,0.67298,0.13939,0.00032464,0.75057,-0.25079,-0.52149,-0.081748,0.11481,0.0072786,0.01771,0.2603,0.47154,6.4942e-05,-1.987,-1.9939,0.10227,0.81818,0.056818,41,29,39,16,0.78133,0.56414,0.4773,0.15161,0.49563,0.00012599,0.019403,0.018473,2.9034e-05,0.019335,0.23714,0.20644,0.89057
180801104252-slide-looming,looming,slide,1,original,0.49539,0.51141,0.93827,0.98443,0.52675,0.745,0.0058267,0.0060389,0.51852,0.41221,0.36671,0.83888,0.00047078,1.0117,-0.024666,0.092726,0.051579,0.00027995,0.042586,0.050408,-0.0076961,NaN,0.00012584,-1.4311,-1.8009,0.52381,0.30952,0.083333,37,32,29,81,0,0,1.7542e-53,0.022931,0.028442,0.015893,0.015114,0.010855,0.027313,0.75222,0.1515,0.3283,0.78885
180801104252-slide-looming,looming,slide,2,original,1.0533,0.88461,0.97531,1.3853,0.43419,0.845,0.32706,0.33074,0.77778,0.79218,0.4498,0.76058,3.3157e-05,0.98356,-0.11712,-0.47248,-0.11736,-0.14724,-0.0085102,-0.095035,0.041139,1,-3.4582e-05,-1.9792,-1.9236,0.27586,0.6092,0.057471,36,31,28,12,0.89349,0.66678,0.27114,0.039117,0.1273,0.011512,0.029118,0.031204,4.4977e-05,0.20685,0.37225,0.15122,0.88238
180801104252-slide-looming,looming,slide,3,original,1.2691,1.1421,1,1.9585,0.93618,0.94,0.48027,0.5106,0.87654,1.1985,0.71719,0.41651,-1.1201e-05,0.78862,-0.2057,-0.5996,-0.23478,-0.011485,-0.23199,-0.23406,0.033919,0.65455,-0.0015075,-1.9959,-1.9848,0.18182,0.73864,0.056818,41,32,35,13,1.3457,0.68877,0.098956,0.087721,0.38739,0.0034841,0.046331,0.020196,3.0564e-05,0.032012,0.45337,-0.020811,0.90719
180801104252-slide-looming,looming,slide,4,original,1.073,1.123,1,1.9163,0.79582,0.92,0.44484,0.50224,0.85185,1.1651,0.69496,0.29492,0.00021822,0.72331,-0.35165,-0.61466,0.13569,-0.13053,0.22805,0.23707,0.11554,0.54808,0.0014267,-2.0012,-1.987,0.13636,0.78409,0.056818,40,30,36,13,1.3338,0.61541,0.22566,0.13636,0.46167,0.00056599,0.037668,0.02148,1.7599e-05,0.013193,0.38322,0.033481,0.8964
180801104252-slide-looming,looming,slide,5,original,0.98166,1.1014,1,1.8534,0.86137,0.915,0.43748,0.50382,0.8642,1.0802,0.63588,0.15676,-0.00031534,0.70811,-0.40755,-0.54376,-0.080104,0.20111,-0.16305,-0.016793,0.1701,0.51145,-0.001325,-1.9478,-1.9647,0.068182,0.85227,0.056818,42,31,38,17,1.1325,0.66158,0.66992,0.15623,0.50974,8.3991e-05,0.026843,0.027713,1.4304e-05,0.0092705,0.41562,0.074699,0.89768
180801104301-slide-looming,looming,slide,1,original,0.33601,0.38839,0.88889,0.73456,0.3348,0.64,0.014479,0.019545,0.53086,0.32572,0.28233,0.71751,-0.00069901,1.0092,0.11272,0.033806,0.13211,0.075962,0.026039,0.12543,-0.0063773,NaN,5.6937e-05,-1.7645,-1.3541,0.42857,0.44048,0.059524,34,30,29,19,0.79559,0.53919,1.1357e-10,0.022999,0.029683,0.015913,0.011168,0.0096476,0.024263,0.74621,0.1059,0.44868,0.65887
180801104301-slide-looming,looming,slide,2,original,1.0819,0.88754,0.96296,1.4586,0.48588,0.81,0.35722,0.36141,0.75309,0.86698,0.4564,0.75129,3.2091e-05,1.0073,0.10906,-0.32567,0.021712,0.064046,-0.06774,0.00089917,-0.082651,1,-0.00014053,-1.9214,-1.9515,0.30233,0.60465,0.05814,36,31,29,18,0.89168,0.52573,0.29108,0.037369,0.10996,0.011851,0.012159,0.0072632,4.1368e-05,0.22246,0.36125,0.22939,0.85763
180801104301-slide-looming,looming,slide,3,original,1.2271,1.1152,1,1.8538,0.75998,0.895,0.4949,0.50528,0.83951,1.0856,0.53765,0.40925,-0.00035205,0.77974,-0.21481,-0.59728,-0.15071,-0.12232,-0.096165,-0.25182,0.097805,0.65517,-0.00058013,-1.9959,-1.9959,0.18182,0.73864,0.056818,40,32,34,17,1.4866,0.55447,0.053686,0.090636,0.39532,0.0031563,0.023165,0.019422,3.6222e-05,0.036715,0.48565,0.20651,0.90055
180801104301-slide-looming,looming,slide,4,original,1.1021,1.198,1,2.1743,0.97487,0.92,0.47445,0.53135,0.85185,1.1148,0.53221,0.36615,9.1462e-06,0.69165,-0.28379,-0.49318,0.20329,-0.19462,0.13868,0.12165,0.11599,0.58879,0.00097254,-1.9985,-1.987,0.125,0.79545,0.056818,41,31,36,16,1.7448,0.55468,0.016153,0.13715,0.48477,0.00035995,0.021149,0.023718,2.1201e-05,0.015534,0.50263,0.1408,0.92593
180801104301-slide-looming,looming,slide,5,original,0.93992,1.092,0.97531,1.9578,0.84258,0.865,0.4126,0.47914,0.81481,0.9893,0.44002,0.20278,-0.00015109,0.68946,-0.098893,-0.29235,-0.13877,0.012114,-0.33721,-0.19356,0.13623,0.57813,-0.0012376,-1.9774,-1.9254,0.090909,0.82955,0.056818,41,30,37,14,1.3019,0.60723,0.29094,0.15476,0.50618,5.7884e-05,0.014906,0.0091524,3.7379e-05,0.024695,0.36356,0.19014,0.92925
180801104309-slide-looming,looming,slide,1,original,0.68063,0.69333,0.96296,1.1476,0.40979,0.705,0.069811,0.088142,0.62963,0.50324,0.35594,0.82417,0.00083958,1.0154,-0.050189,-0.059209,-0.19678,-0.19904,0.020739,-0.20714,-0.010787,NaN,5.6503e-05,-1.6988,-1.4407,0.45882,0.36471,0.058824,37,32,31,14,0.84661,0.66677,1.0508e-08,0.022869,0.026049,0.015898,0.0104,0.0091129,0.030771,0.75111,0.10079,0.24263,0.80279
180801104309-slide-looming,looming,slide,2,original,0.96295,0.84398,0.96296,1.4013,0.44065,0.805,0.26577,0.29062,0.7037,0.85663,0.52912,0.62166,-7.5996e-05,0.99029,-0.035772,-0.41771,-0.076094,-0.04277,-0.036028,-0.071137,-0.047178,0.63636,-6.2891e-05,-1.9754,-1.9588,0.25287,0.65517,0.057471,35,30,31,17,1.0537,0.55785,0.64191,0.03948,0.134,0.011357,0.017105,0.0070433,4.3544e-05,0.18619,0.11364,0.18402,0.87029
180801104309-slide-looming,looming,slide,3,original,1.0167,0.94336,0.96296,1.7507,0.73788,0.905,0.37189,0.37526,0.74074,1.0357,0.64513,0.34369,-1.9059e-05,0.82697,-0.13636,-0.68892,0.050117,-0.048949,-0.07437,-0.0429,0.02962,0.61538,-0.0002205,-1.991,-1.9684,0.19318,0.72727,0.056818,39,31,34,13,1.5416,0.68046,0.016916,0.087663,0.3778,0.0035805,0.011849,0.020778,3.4505e-05,0.037582,0.43359,0.082079,0.93076
180801104309-slide-looming,looming,slide,4,original,0.86989,0.92869,0.96296,1.6862,0.70681,0.93,0.30567,0.32382,0.69136,0.8837,0.55438,0.1803,0.00036892,0.74248,-0.37423,-0.64587,-0.055644,0.10536,-0.14752,-0.10104,0.14561,0.50962,-0.0016551,-2.0015,-1.9985,0.15909,0.76136,0.056818,40,30,35,14,1.4301,0.58953,0.13011,0.12947,0.48887,0.00066058,0.019945,0.082603,2.0627e-05,0.015804,0.51459,0.041199,0.91243
180801104309-slide-looming,looming,slide,5,original,0.86914,0.95516,0.96296,1.7165,0.72185,0.935,0.33133,0.36717,0.75309,0.97279,0.63409,0.089812,0.00011562,0.75093,-0.30664,-0.61758,0.010599,-0.16058,0.088539,0.024483,0.24396,0.57895,0.0010111,-2.0012,-1.9985,0.13636,0.78409,0.056818,41,30,37,14,0.97249,0.60166,0.92321,0.14344,0.52449,0.00012882,0.050885,0.047665,2.2905e-05,0.015504,0.46914,0.047347,0.91389
180801104317-slide-looming,looming,slide,1,original,0.51387,0.54232,0.93827,0.9822,0.47348,0.705,0.035785,0.017314,0.55556,0.40425,0.35035,0.79126,-0.00039208,1.0118,0.1775,-0.083146,0.054042,0.097719,-0.036009,0.05503,-0.013929,NaN,-9.3793e-05,-1.5054,-1.6729,0.5,0.34524,0.071429,32,29,26,14,0.85416,0.61771,1.6127e-07,0.023168,0.028657,0.015755,0.0090836,0.012755,0.022259,0.75151,0.24407,0.34185,0.77526
180801104317-slide-looming,looming,slide,2,original,0.64254,0.61562,0.93827,1.0831,0.50783,0.765,0.053412,0.038507,0.50617,0.49867,0.48568,0.7503,0.00035817,1.0251,0.11523,-0.35157,-0.02965,0.005287,-0.013391,-0.0074105,-0.052619,1,-3.3584e-05,-1.89,-1.9456,0.34884,0.53488,0.05814,34,31,28,14,0.81439,0.56259,0.0057702,0.035865,0.085256,0.012337,0.014611,0.0093836,5.3049e-05,0.40351,0.30179,0.22726,0.82412
180801104317-slide-looming,looming,slide,3,original,1.0375,0.96359,0.97531,1.4883,0.52778,0.88,0.37927,0.39436,0.79012,0.95276,0.52528,0.33916,-0.00015237,0.82026,-0.28722,-0.57189,0.10418,-0.0228,0.013463,0.11556,0.02182,0.52632,6.6156e-05,-1.991,-1.9807,0.19318,0.72727,0.056818,39,32,35,14,0.95406,0.58349,0.84121,0.085873,0.39802,0.0034865,0.014062,0.027139,3.8059e-05,0.03984,0.33324,-0.022537,0.9117
180801104317-slide-looming,looming,slide,4,original,1.0015,1.089,0.98765,1.7507,0.63483,0.915,0.41883,0.46705,0.81481,1.1464,0.64377,0.11248,-0.00018423,0.7314,-0.39728,-0.63143,-0.11214,0.083074,0.0356,0.0066014,0.23853,0.49038,0.0002956,-1.9939,-1.9774,0.11364,0.80682,0.056818,40,31,38,19,1.043,0.55357,0.89394,0.13361,0.49017,0.00055393,0.039329,0.029444,2.0553e-05,0.014968,0.40757,0.024163,0.90605
180801104317-slide-looming,looming,slide,5,original,0.93278,1.0401,0.98765,1.7412,0.75344,0.9,0.39265,0.44011,0.80247,1.009,0.52776,0.14104,0.00063722,0.73052,-0.39817,-0.60946,-0.19749,-0.17561,0.013969,-0.13142,0.25002,0.46923,0.00016556,-1.987,-1.9774,0.10227,0.81818,0.056818,40,30,37,15,0.80199,0.62456,0.51884,0.15337,0.50426,0.000112,0.085594,0.042408,1.4442e-05,0.0093642,0.50462,-0.014211,0.90763
180801104325-slide-looming,looming,slide,1,original,0.6303,0.63334,0.93827,1.1072,0.47929,0.76,0.029172,0.029621,0.55556,0.43325,0.33586,0.85437,0.0006425,1.0122,-0.1009,-0.041974,-0.077554,-0.14048,0.033196,-0.081623,-0.013165,NaN,8.8404e-05,-1.437,-1.6897,0.53571,0.27381,0.071429,38,32,30,14,0.89174,0.66706,8.4428e-05,0.022963,0.027809,0.01583,0.011538,0.01201,0.02665,0.75584,0.23873,0.2621,0.76804
180801104325-slide-looming,looming,slide,2,original,0.84065,0.76085,0.96296,1.263,0.45635,0.835,0.18005,0.19904,0.7037,0.68592,0.41566,0.66493,0.00018846,1.0262,0.02749,-0.44186,0.17231,0.13032,0.050484,0.20669,-0.1206,0.42857,0.00010504,-1.9599,-1.9493,0.27586,0.57471,0.057471,39,32,32,17,0.74966,0.59257,0.012952,0.036426,0.11552,0.011843,0.0095512,0.010537,4.5104e-05,0.23048,0.18505,0.18923,0.84091
180801104325-slide-looming,looming,slide,3,original,0.97567,0.91803,0.98765,1.7697,0.90995,0.925,0.30582,0.33301,0.71605,1.0071,0.75748,0.32885,-0.00032535,0.8291,-0.091928,-0.58571,-0.067032,0.088705,-0.10054,-0.037533,0.099541,0.63462,-0.00064277,-2.0022,-1.9994,0.14773,0.77273,0.056818,40,31,35,11,1.6281,0.70134,0.0023355,0.085417,0.39819,0.0037023,0.024373,0.012329,5.2401e-05,0.057475,0.21786,0.16103,0.91185
180801104325-slide-looming,looming,slide,4,original,0.83624,0.9123,0.97531,1.7474,0.84829,0.9,0.28225,0.3177,0.7284,0.90117,0.61684,0.16669,0.0001874,0.72703,-0.32227,-0.56228,-0.068026,-0.0098596,-0.061306,-0.021624,0.24606,0.48485,-0.00050961,-2.0022,-2.0012,0.14773,0.77273,0.056818,40,30,36,16,0.94688,0.62571,0.85381,0.1347,0.45964,0.00057949,0.047757,0.021673,4.1962e-05,0.031586,0.4002,0.0097004,0.92239
180801104325-slide-looming,looming,slide,5,original,0.83743,0.89844,0.97531,1.8947,1.097,0.935,0.32656,0.36185,0.7284,1.09,0.74803,0.092765,-0.00022391,0.7188,-0.20786,-0.47561,-0.11749,-0.35096,0.11151,0.0020653,0.30712,0.5,0.0011659,-1.9985,-1.987,0.125,0.79545,0.056818,40,31,37,16,1.1761,0.57624,0.55534,0.15232,0.51612,8.93e-05,0.030775,0.031681,3.6201e-05,0.024445,0.36179,0.11275,0.93415
180801104333-slide-looming,looming,slide,1,original,0.43676,0.46979,0.82716,0.97287,0.50767,0.76,-0.087843,-0.12192,0.38272,0.32998,0.46406,0.77903,0.0023783,1.0103,0.10318,0.14019,0.39016,0.044862,0.25113,0.39315,-0.014258,NaN,0.00082906,-1.4416,-1.6213,0.50588,0.31765,0.094118,31,29,25,15,0.82889,0.50266,2.1636e-09,0.023018,0.03115,0.015789,0.01131,0.010311,0.025577,0.7442,0.086148,0.39787,0.79239
180801104333-slide-looming,looming,slide,2,original,0.84946,0.72554,0.95062,1.2136,0.40824,0.855,0.14608,0.15255,0.65432,0.66556,0.47932,0.73607,0.00022084,1.0208,0.23192,-0.08727,-0.025429,-0.066523,0.013007,-0.0017858,-0.051068,1,2.5395e-05,-1.9588,-1.9267,0.27907,0.61628,0.05814,36,31,29,13,0.88639,0.75443,0.094204,0.036662,0.097686,0.012174,0.014327,0.0082907,4.4908e-05,0.3192,0.18004,0.28859,0.86058
180801104333-slide-looming,looming,slide,3,original,1.0481,0.95072,0.97531,1.7089,0.72882,0.885,0.32622,0.34743,0.75309,0.99603,0.66499,0.45114,-8.7537e-05,0.75891,-0.13407,-0.41858,0.014589,-0.00097821,-0.12442,-0.062897,0.10004,0.65455,-0.00075489,-2.0012,-1.9959,0.13636,0.78409,0.056818,41,32,35,11,1.3062,0.62792,0.15963,0.090446,0.40785,0.0033709,0.043495,0.01643,5.9552e-05,0.05918,0.39876,0.053524,0.91123
180801104333-slide-looming,looming,slide,4,original,1.1028,1.1207,0.98765,1.8355,0.73134,0.89,0.45817,0.51154,0.81481,1.1233,0.61022,0.39448,5.1833e-05,0.68645,0.083723,-0.39777,0.07581,-0.10426,0.052748,0.052038,0.24723,0.57,0.00061872,-1.987,-1.9478,0.10227,0.81818,0.056818,41,31,37,16,1.5787,0.61236,0.043364,0.13083,0.483,0.00061695,0.054964,0.033443,4.1479e-05,0.030426,0.14939,0.18678,0.91837
180801104333-slide-looming,looming,slide,5,original,1.1047,1.1901,1,1.9238,0.69436,0.9,0.49822,0.56562,0.91358,1.0816,0.51485,0.35894,-0.00025942,0.65668,-0.094284,-0.45132,0.204,-0.069676,0.014203,0.047346,0.30507,0.52593,0.00011504,-1.9478,-1.9478,0.068182,0.85227,0.056818,42,30,38,19,1.3511,0.62362,0.27951,0.15057,0.53399,8.396e-05,0.039439,0.035632,3.7155e-05,0.02426,0.14054,0.33063,0.91438
